seller,product_count,avg_rate,total_reviews
چرم ونوکس,27,27.62962962962963,17
بازرگانی پارسیان ایرانیان,237,27.628691983122362,27493
فروشگاه ساعت استار ,21,27.61904761904762,6
سعدی,86,27.6046511627907,58
ماهان طب سپنتا,118,27.559322033898304,780
رحان,27,27.555555555555557,13
آراسیلا,111,27.53153153153153,89
ثانی استور,61,27.508196721311474,60
هنرکده چکاوک,57,27.473684210526315,47
آرامازد شاپ,339,27.457227138643066,308
هانا رامونا,29,27.448275862068964,23
رنس,421,27.444180522565322,404
گالری هنری نگارینه,74,27.43243243243243,67
کتاب فروشی مبعث,1127,27.426796805678794,932
کیف سیاره,23,27.391304347826086,31
بازرگانی میشکا,97,27.38144329896907,179
مهندسی ماکان فارمد,31,27.35483870967742,21
نقره آمیتیس,262,27.328244274809162,484
کتاب باز اندیشه,854,27.250585480093676,3099
ژاویا,64,27.25,45
پخش کالای نوربخش,31,27.225806451612904,80
ساراودارا,36,27.22222222222222,18
هآمون,20,27.2,10
غزالی اسپرت,84,27.166666666666668,111
های تولد,552,27.108695652173914,306
گالری یاس بانو,31,27.096774193548388,24
دگرمان,44,27.045454545454547,27
گالری کودک بومرنگ,37,27.027027027027028,20
آدالان پوش,78,27.025641025641026,70
پخش بازار تهران,57,27.017543859649123,59
تیکا مارکت,30,27.0,67
فروشگاه زانی,76,26.94736842105263,627
آذین مهر رضا,51,26.941176470588236,34
فروشگاه زیرورو,205,26.878048780487806,241
دنیز مارکت,376,26.872340425531913,4787
سهاگل,23,26.869565217391305,27
تافی استور,111,26.864864864864863,622
پخش کالای اطلس,36,26.833333333333332,38
رهاگر,121,26.8099173553719,2071
زورخانه,85,26.776470588235295,41
گیسا آرت,88,26.772727272727273,137
ماهوت,26,26.76923076923077,114
کاروی,45,26.755555555555556,21
ژرمن سنتر,27,26.74074074074074,18
فروشگاه کمپینگ هرم چال,22,26.727272727272727,18
زرد چوبه,36,26.72222222222222,481
قلمدان,48,26.708333333333332,231
یکتامان,447,26.70246085011186,2398
تیتیش میتیش,20,26.7,17
گیفتسو,98,26.693877551020407,87
لیورجی,57,26.666666666666668,36
کلیپس و کش مو,49,26.653061224489797,50
کیوتا,32,26.625,23
بهین کیش کالا,31,26.580645161290324,815
جوانروکالا,33,26.545454545454547,69
رهام مال,401,26.528678304239403,1491
دست سازه مژگان,107,26.523364485981308,126
سیسمونی السا,31,26.451612903225808,41
بنیس مارک,466,26.446351931330472,513
هارمونی و صدا,27,26.444444444444443,109
لارا مد,50,26.44,141
داتیس,79,26.379746835443036,160
دنیای پیلاتس,49,26.367346938775512,224
 نیکسا گالری,40,26.35,336
باف لند,35,26.34285714285714,131
هاینزبرگ,72,26.333333333333332,104
کادویی نازگل,55,26.327272727272728,43
فرش افرند,156,26.32051282051282,307
برندو,32,26.3125,31
تجارت بهراد,45,26.31111111111111,465
فروشگاه کفش امیر,47,26.29787234042553,40
دیان استور,58,26.24137931034483,43
لیور مارکت,196,26.224489795918366,235
چشمه,28,26.214285714285715,48
آلما کتاب,181,26.209944751381215,155
نوین تجارت سام,153,26.209150326797385,1362
زیباشوباما,23,26.17391304347826,241
ظریف آرت,36,26.11111111111111,71
پازار,109,26.05504587155963,64
سیتی نایس,79,26.050632911392405,66
سردانالو,110,26.036363636363635,85
بازرگانی بزرگ لوتوس,26,26.0,25
صنایع چوب و کاشی ترنج,51,25.96078431372549,59
انتشارات ارمغان,541,25.948243992606283,4169
کیف و کفش تایسیز ,460,25.93913043478261,323
پخش جنوب,432,25.921296296296298,542
گالری شمرون,86,25.837209302325583,122
پالادیوم استور,24,25.833333333333332,156
مهاب استور,23,25.82608695652174,601
قلعه شادی,50,25.8,673
استراتوس کازما,46,25.782608695652176,202
اکسسورسیتی,50,25.76,105
خیام طب,25,25.76,50
آذین گرجی,31,25.741935483870968,23
هورتن,29,25.724137931034484,33
ستیا حجاب,28,25.714285714285715,12
بازرگانی نکو,48,25.708333333333332,54
سنجاب وود,20,25.7,32
لیزلی لند,103,25.689320388349515,131
نوبهاران,71,25.661971830985916,309
چرم کن آ,376,25.654255319148938,237
آناهید زروان,154,25.649350649350648,123
مستور کو,140,25.62857142857143,301
مغازه الین,21,25.61904761904762,42
ویم برتر,44,25.59090909090909,1085
ژانین بیوتی,110,25.581818181818182,297
کوئیلنا,45,25.555555555555557,1395
تاکتیک اسپورت,36,25.555555555555557,38
آیهان بوتیک,36,25.555555555555557,17
گروه آلفا الکترونیک,26,25.53846153846154,15
اندیشه بدیع,38,25.526315789473685,130
شمیم گستر,21,25.523809523809526,12
عیار کالا,25,25.52,371
ایران آزاد,24,25.5,23
گوهر مارکت,43,25.488372093023255,28
ورن,327,25.474006116207953,309
شمع های بهاری,158,25.430379746835442,247
لیلیون گالری,35,25.428571428571427,12
تجارت گستر پیام,24,25.416666666666668,8
آریان پخش,127,25.37007874015748,218
فروشگاه آندرومدا,276,25.355072463768117,274
زرکات,191,25.350785340314136,181
فامیلی شاپینگ,107,25.345794392523363,64
هاشکا,41,25.317073170731707,27
پزشکی مهر,47,25.27659574468085,103
بازرگانی پرشین گستر,107,25.27102803738318,493
هورام پیشرو,24,25.25,12
گرینویچ,84,25.238095238095237,194
چرم پاتن,156,25.23076923076923,168
پخش مبین,291,25.2233676975945,258
دانکالا,206,25.184466019417474,186
شرکت کفش بهشتیان,210,25.17142857142857,385
صنایع دستی سنجاقک,166,25.156626506024097,211
هنرکده پرسام,42,25.142857142857142,33
دات شاپ,612,25.137254901960784,1436
پوشاک کودک الیاکیدز,34,25.11764705882353,29
ساعت اسکمی,146,25.10958904109589,184
میروشا,351,25.105413105413106,2039
نشر ارمغان,269,25.092936802973977,201
آرولی پلاس,218,25.06422018348624,4460
نساجی فردوس,87,25.057471264367816,88
اطلس مد,216,25.055555555555557,113
هیروبی,90,25.044444444444444,127
آتاهان,23,25.043478260869566,28
بلو فشن هاوس,20,25.0,23
صنایع دستی جوان,32,25.0,14
الیاکو,82,24.975609756097562,129
ساعت آنالوگ,122,24.918032786885245,148
کوآلا شاپ,70,24.885714285714286,43
فروشگاه پینایت,46,24.869565217391305,20
نیو اسپورت شاپ,123,24.86178861788618,175
روژین و شروین,72,24.86111111111111,33
شوپن گالری,42,24.857142857142858,292
دلنار گالری,776,24.84020618556701,706
تن پوش مارکت,24,24.833333333333332,160
اورجینال اوژین,29,24.82758620689655,27
ورزش شو,58,24.82758620689655,125
محصولات ارگانیک میرزا,23,24.782608695652176,398
ویلیا,157,24.738853503184714,686
پارسی پاسارگاد,165,24.703030303030303,93
نیلوارا,37,24.7027027027027,54
فامو دیزاین,208,24.682692307692307,169
سورانیک,5645,24.68131089459699,10927
پوشاک کودک سناتور,28,24.642857142857142,9
محصولات عطرین,122,24.639344262295083,74
کوشا سنتر,22,24.636363636363637,473
محصولات سالم کوثر,108,24.61111111111111,95
سهیلی اسکارف,456,24.592105263157894,259
لوازم عکاسی سپاس,87,24.57471264367816,64
پینک تویز,95,24.54736842105263,329
مام استور,208,24.51923076923077,732
سرای نمک دماوند,82,24.51219512195122,67
نقره کار,130,24.50769230769231,90
کیوت گالری,143,24.475524475524477,71
نارکو مد,26,24.46153846153846,46
ثقفیان,27,24.444444444444443,9
زیگزاگ نینییون لند,27,24.444444444444443,22
تارا تین,92,24.391304347826086,51
شادی نوران,98,24.387755102040817,494
گیشا اسپورت,84,24.38095238095238,104
هایلی شاپ,23,24.347826086956523,7
ارزانسرای تیتان,24,24.333333333333332,19
فروشگاه لالانازی,111,24.324324324324323,82
سنت کده,177,24.293785310734464,515
پویا مارکت می,66,24.272727272727273,46
تکتین فیت,69,24.26086956521739,64
بازرگانی آرسا,515,24.25242718446602,565
ورزشی سعید اسپرت,25,24.24,15
شال و روسری افسون,42,24.238095238095237,78
خانم کوچولو,46,24.217391304347824,36
خرس کوچولو,79,24.20253164556962,137
گالری تکتا,227,24.19383259911894,214
کایوسان,52,24.192307692307693,37
آنیگما,308,24.181818181818183,246
نایریکاشاپ,62,24.161290322580644,70
سوسو گالری,149,24.161073825503355,151
الانه گستر,26,24.153846153846153,19
بازرگانی رویان,828,24.13768115942029,846
زیرآرا,161,24.124223602484474,92
پای نیک,116,24.103448275862068,49
زیمور,394,24.101522842639593,279
میرو کالا,235,24.093617021276597,567
کتونی پوشان,44,24.09090909090909,21
مرکز چمدان چرم آرا,117,24.085470085470085,82
مارادونا اسپورت,30,24.066666666666666,182
فرش یاقوت,113,24.035398230088497,393
پرینت آرت,4279,24.02477214302407,6157
گروه بازرگانی پایازمان,370,23.994594594594595,178
نیکا مال,329,23.99392097264438,329
تریکو آذران,28,23.928571428571427,10
دارمین,53,23.92452830188679,148
انتشارات نسل روشن,398,23.91457286432161,405
مای نبات,29,23.862068965517242,80
تحول بوک,244,23.81967213114754,200
رنگ تا رنگ,88,23.818181818181817,42
پوشاک روهان,22,23.818181818181817,25
گالری آرایشی رضا,106,23.81132075471698,145
می دل,76,23.789473684210527,63
ام اند او,168,23.785714285714285,187
پویش اندیشه,81,23.77777777777778,1714
فلو اسپرت,32,23.75,18
دستبافت های خاله لیلا,195,23.723076923076924,243
برند شو,243,23.720164609053498,215
راه پرداخت,21,23.714285714285715,39
نالی پلاستیک,28,23.714285714285715,36
سهند بوک,79,23.696202531645568,179
لیو شاپ,348,23.67816091954023,2008
مزون ناب,24,23.666666666666668,21
چی کالا,52,23.653846153846153,222
پوشاک نارنج,115,23.652173913043477,122
بلو بی بی,51,23.647058823529413,21
گیفتوری,33,23.636363636363637,12
هشت مارکت,120,23.633333333333333,879
تولید  پخش سانلومکس,21,23.61904761904762,34
فروشگاه وزان,25,23.6,6
کاجینه,39,23.58974358974359,46
فروشگاه ملکه طلایی,126,23.58730158730159,61
تولیدی دخملی,310,23.580645161290324,1542
لیلیان مد تجارت,47,23.574468085106382,27
رزا اسپرت,39,23.53846153846154,25
بازار افرا,25,23.52,43
یونیک پرو,53,23.50943396226415,105
کومارز,53,23.50943396226415,59
قشم اسپورت,23,23.47826086956522,12
دیمودا,23,23.47826086956522,8
شیرین اسپرت,211,23.46919431279621,123
پارملا سنتر,39,23.435897435897434,246
 اکب,154,23.428571428571427,140
کارینا پارت,61,23.40983606557377,105
تولیدی بازرگانی ایران,51,23.372549019607842,34
آفر استور,22,23.363636363636363,47
کوه نور تجارت ارس,151,23.311258278145694,104
پرنیان شاپ,83,23.301204819277107,135
فروشگاه زرین پلاس,140,23.271428571428572,502
گالری ساعت جوان,85,23.270588235294117,89
فروشگاه ستارگان,41,23.21951219512195,99
هرمس اسکارف,33,23.21212121212121,15
گروه تولیدی لیلپار دیزاین,44,23.181818181818183,29
ملکه باش,24,23.166666666666668,13
لوازم التحریر دیانا,43,23.162790697674417,34
کیمیا استور,641,23.157566302652107,1728
گروه هنری دانژه,197,23.14720812182741,82
جی دی,316,23.145569620253166,302
آراهنر,39,23.128205128205128,23
ادویه کلبه,95,23.11578947368421,78
اسمار,152,23.05263157894737,362
خرازی الی,40,23.05,67
لوپیلوار,50,23.04,36
 چاروق چی,70,23.02857142857143,28
باهر,183,23.027322404371585,226
آنی گالری,119,22.991596638655462,242
پیکانتو,1004,22.98207171314741,1447
پرن پوشاک,31,22.967741935483872,13
ژوآن,29,22.96551724137931,183
کتابفا,210,22.961904761904762,639
مهر سهند,50,22.96,35
فروشگاه آفتابگردان,24,22.916666666666668,274
پرینا,303,22.91089108910891,206
لگو تهران,21,22.857142857142858,7
ابزار واحد,121,22.84297520661157,181
 هانا گالری,667,22.842578710644677,730
بازرگانی لیدی شاپ,47,22.80851063829787,21
شرکت تصفیه سازان مهر,1197,22.795321637426902,12027
شیراز اسپورت,36,22.77777777777778,11
جوراب داب,987,22.770010131712258,608
گالری محبوب,151,22.75496688741722,352
 مهردخت,24,22.666666666666668,24
مرکز حراج ایرانیان,43,22.651162790697676,4372
کیمیانت فام,31,22.64516129032258,108
عروسک بهشتی,22,22.636363636363637,529
جانان جامه,323,22.625386996904023,327
آی کو,29,22.620689655172413,10
تارادیس باف,195,22.615384615384617,98
تندیس سبلان,21,22.571428571428573,67
مزون مرکا تهران,35,22.571428571428573,15
برد و باخت,109,22.513761467889907,148
گالری آنیل,32,22.5,15
گالری کاغذی,20,22.5,119
باران آنلاین,51,22.470588235294116,92
گالری هنری ماهسون,34,22.470588235294116,17
هیاهو مام کیدز,443,22.442437923250566,943
فروشگاه جانبی دیجیتال,28,22.428571428571427,69
مل اندموژ,75,22.426666666666666,32
کادینی,100,22.42,55
کفش افرا,83,22.36144578313253,702
سیب طلایی,756,22.35978835978836,1479
آلانه گستر,64,22.34375,72
راه اندیشان نوین,98,22.3265306122449,74
آکاژو استور,81,22.320987654320987,281
نگینالماس,52,22.307692307692307,52
پخش نوآوران سلامت,95,22.294736842105262,514
لباسام,75,22.293333333333333,36
بانک دیجیتال ایران,350,22.245714285714286,1317
لدی بگ,34,22.235294117647058,28
فرشته صورتی,165,22.23030303030303,852
